systemNumber,accessionNumber,objectType,_primaryTitle,_primaryImageId,_primaryDate,_primaryPlace,_warningTypes,_currentLocation.id,_currentLocation.displayName,_currentLocation.type,_currentLocation.site,_currentLocation.onDisplay,_primaryMaker.name,_primaryMaker.association,_images._primary_thumbnail,_images._iiif_image_base_url,_images._iiif_presentation_url,_images.imageResolution
O125511,P.23-1918,Oil painting,Landscape,2006BH7454,late 19th century,Great Britain,[],THES50166,In store,storage,BH,False,Edward Barton Shuldham,artist,"https://framemark.vam.ac.uk/collections/2006BH7454/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7454/,https://iiif.vam.ac.uk/collections/O125511/manifest.json,high
O123184,P.3-1917,Oil painting,Mrs Cardwell,2007BP0903,ca. 1865,Great Britain,[],THES50166,In store,storage,BH,False,"Boxall, William (Sir)",artist,"https://framemark.vam.ac.uk/collections/2007BP0903/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0903/,https://iiif.vam.ac.uk/collections/O123184/manifest.json,high
O126844,P.46-1919,Oil painting,An Unknown man,2007BP1094,ca. 1640,Germany,[],THES50166,In store,storage,BH,False,Unknown,,"https://framemark.vam.ac.uk/collections/2007BP1094/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP1094/,https://iiif.vam.ac.uk/collections/O126844/manifest.json,high
O80058,P.71-1927,Oil painting,A member of the Seddon family of cabinet makers,2006BK9283,ca. 1790,Britain,[],THES50166,In store,storage,BH,False,Lemuel Francis Abbott,artist,"https://framemark.vam.ac.uk/collections/2006BK9283/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BK9283/,https://iiif.vam.ac.uk/collections/O80058/manifest.json,high
O1110290,CIRC.313-1928,watercolour painting,A Bridge and Cows,2017KB3067,,Great Britain,[],THES49654,"Prints & Drawings Study Room, level H",display,VA,True,"Cotman, John Sell",artist,"https://framemark.vam.ac.uk/collections/2017KB3067/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017KB3067/,https://iiif.vam.ac.uk/collections/O1110290/manifest.json,high
O131998,P.16-1949,Oil painting,"Imaginary Monument to William Cavendish, First Duke of Devonshire (1640-1707)",2007BN5748,18th century,England,[],THES50166,In store,storage,BH,False,"Ricci, Sebastiano",after,"https://framemark.vam.ac.uk/collections/2007BN5748/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5748/,https://iiif.vam.ac.uk/collections/O131998/manifest.json,high
O132367,621-1901,Oil painting,Battle Scene,2015HK4091,1630 or 1636,Haarlem,[],THES263054,"Europe 1600-1815, Room 7, The Sheikha Amna Bint Mohammed Al Thani Gallery",display,VA,True,"Martszen, Jan (the younger)",painter (artist),"https://framemark.vam.ac.uk/collections/2015HK4091/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2015HK4091/,https://iiif.vam.ac.uk/collections/O132367/manifest.json,high
O126770,P.59-1917,Oil painting,Barney's Letter,2007BP1129,1882,Great Britain,[],THES50166,In store,storage,BH,False,"Swan, John Macallan",painter (artist),"https://framemark.vam.ac.uk/collections/2007BP1129/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP1129/,https://iiif.vam.ac.uk/collections/O126770/manifest.json,high
O126768,P.58-1917,Oil painting,A woman holding a mirror and a rose,2006BH7644,ca.1880-1890,London,[],THES50166,In store,storage,BH,False,"Boughton, George Henry",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7644/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7644/,https://iiif.vam.ac.uk/collections/O126768/manifest.json,high
O131561,625-1901,Oil painting,"Cottage Interior, formerly by follower of George Morland",2007BM3163,about 1800,,[],THES50166,In store,storage,BH,False,British,Anonymous,"https://framemark.vam.ac.uk/collections/2007BM3163/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BM3163/,https://iiif.vam.ac.uk/collections/O131561/manifest.json,high
O131560,P.44-1937,Oil painting,Bernardino Luini,2007BP3915,1860s,London,[],THES50166,In store,storage,BH,False,"Rossiter, Charles",painter (artist),"https://framemark.vam.ac.uk/collections/2007BP3915/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP3915/,https://iiif.vam.ac.uk/collections/O131560/manifest.json,high
O131559,P.45-1937,Oil painting,Raphael,2007BN5331,1862-66,London,[],THES50166,In store,storage,BH,False,Godfrey Sykes,painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5331/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5331/,https://iiif.vam.ac.uk/collections/O131559/manifest.json,high
O131552,P.1-1935,Oil painting,The Battle of Waterloo: The British Squares Receiving the Charge of the French Cuirassiers,2006BH7845,before 1874,Paris,[],THES50166,In store,storage,BH,False,"Philippoteaux, Félix Henri Emmanuel",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7845/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7845/,https://iiif.vam.ac.uk/collections/O131552/manifest.json,high
O131551,P.15-1934,Oil painting,William of Wykeham,2016JR4508,ca. 1867,,[],THES50166,In store,storage,BH,False,"Burchett, Richard",painter (artist),"https://framemark.vam.ac.uk/collections/2016JR4508/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2016JR4508/,https://iiif.vam.ac.uk/collections/O131551/manifest.json,high
O131428,W.1-1931,Oil painting,Mrs John Croker (née Frances Kingsmill),2007BN5327,1580 or ca. 1585-87,Great Britain,[],THES50166,In store,storage,BH,False,"Gower, George",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5327/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5327/,https://iiif.vam.ac.uk/collections/O131428/manifest.json,high
O131402,P.56-1938,Oil painting,A Seated Man Seen from Behind,2006BH7386,ca. 1700-ca. 1710,,[],THES49654,"Prints & Drawings Study Room, level H",display,VA,True,"Carlevarijs, Luca",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7386/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7386/,https://iiif.vam.ac.uk/collections/O131402/manifest.json,high
O131400,P.57-1938,Oil painting,A Hungarian Hussar,2006BH7385,ca. 1700-ca. 1710,,[],THES49654,"Prints & Drawings Study Room, level H",display,VA,True,"Carlevarijs, Luca",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7385/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7385/,https://iiif.vam.ac.uk/collections/O131400/manifest.json,high
O131399,P.69-1938,Oil painting,A Lady Holding a Fan,2006BH7387,ca. 1700-ca. 1710,,[],THES49144,"WID Framing Workshop, Level C",storage,VA,False,"Carlevarijs, Luca",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7387/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7387/,https://iiif.vam.ac.uk/collections/O131399/manifest.json,high
O131398,P.70-1938,Oil painting,A Lady Seen from Behind,2007BN5321,ca. 1700-ca. 1710,,[],THES49654,"Prints & Drawings Study Room, level H",display,VA,True,"Carlevarijs, Luca",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5321/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5321/,https://iiif.vam.ac.uk/collections/O131398/manifest.json,high
O131393,607-1906,Tempera painting,St Christopher and the Christ Child,2007BN5776,before 1906,,[],THES50166,In store,storage,BH,False,"Batten, John Dickson (alternatively Dixon)",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5776/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5776/,https://iiif.vam.ac.uk/collections/O131393/manifest.json,high
O131367,P.30-1938,Oil painting,Study of a Fish,2006BH7447,ca. 1700-ca. 1710,,[],THES50166,In store,storage,BH,False,"Carlevarijs, Luca",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7447/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7447/,https://iiif.vam.ac.uk/collections/O131367/manifest.json,high
O131366,P.31-1938,Oil painting,Study of a Horse's Head,2006BH7446,ca. 1700-ca. 1710,,[],THES50166,In store,storage,BH,False,"Carlevarijs, Luca",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7446/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7446/,https://iiif.vam.ac.uk/collections/O131366/manifest.json,high
O131351,P.16-1946,Oil painting,Princess Augusta Charlotte with Her Infant Son,2006BH7496,after 1767,London,[],THES50166,In store,storage,BH,False,"Kauffman, Angelica",after,"https://framemark.vam.ac.uk/collections/2006BH7496/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7496/,https://iiif.vam.ac.uk/collections/O131351/manifest.json,high
O131335,P.27-1949,Oil painting,The Ascension and the Incredulity of St Thomas (sketch for the decoration of the chapel at Chatsworth),2014HB1737,1689-1693,England,[],THES250515,In Store,storage,VA,False,"Laguerre, Louis",painter (artist),"https://framemark.vam.ac.uk/collections/2014HB1737/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HB1737/,https://iiif.vam.ac.uk/collections/O131335/manifest.json,high
O131331,P.47-1919,Oil painting,Dutch river scene,2006BH7522,early 20th century,The Netherlands,[],THES50166,In store,storage,BH,False,"Moll, Evert",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7522/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7522/,,low
O131318,P.4-1925,Oil painting,Portrait of a man,2006BH7527,early 19th century,Britain,[],THES50166,In store,storage,BH,False,"Dadd, Richard",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7527/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7527/,https://iiif.vam.ac.uk/collections/O131318/manifest.json,high
O69130,P.74-1935,Oil painting,John Forster in His Library,2006AU3239,ca. 1850,Great Britain,[],THES251738,National Art Library,display,VA,True,"Ward, Edward Matthew (RA)",painter (artist),"https://framemark.vam.ac.uk/collections/2006AU3239/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AU3239/,https://iiif.vam.ac.uk/collections/O69130/manifest.json,high
O125468,P.22-1917,Oil painting,Landscape with Windmill,2006BH7474,1891,Britain,[],THES50166,In store,storage,BH,False,"Wimperis, Edmund Morison",artist,"https://framemark.vam.ac.uk/collections/2006BH7474/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7474/,https://iiif.vam.ac.uk/collections/O125468/manifest.json,high
O125429,542-1905,Oil painting,No One Knows Where the Shoe Pinches But Him Who Wears It,2006BH7483,1867,,[],THES50166,In store,storage,BH,False,"Farmer, Alexander",artist,"https://framemark.vam.ac.uk/collections/2006BH7483/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7483/,https://iiif.vam.ac.uk/collections/O125429/manifest.json,high
O125405,627-1901,Oil painting,"Frederick Louis, Prince of Wales",2007BP1337,1716,Germany,[],THES50166,In store,storage,BH,False,"Constantyn, René Auguste",artist,"https://framemark.vam.ac.uk/collections/2007BP1337/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP1337/,https://iiif.vam.ac.uk/collections/O125405/manifest.json,high
O128060,567-1907,Oil painting,"Ponte Longo, Andora",2006BH7588,1899,Liguria,[],THES50166,In store,storage,BH,False,"West, Richard Whately",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7588/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7588/,https://iiif.vam.ac.uk/collections/O128060/manifest.json,high
O127890,620-1901,Oil painting,Water Mill: Charentonneau,2006BH7562,ca. 1789,France,[],THES50166,In store,storage,BH,False,"Pau de Saint-Martin, Alexandre",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7562/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7562/,https://iiif.vam.ac.uk/collections/O127890/manifest.json,high
O127889,P.45-1917,Oil painting,Leopard and bird,2006BH7564,late 19th century,Great Britain,[],THES50166,In store,storage,BH,False,"Swan, John Macallan",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7564/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7564/,https://iiif.vam.ac.uk/collections/O127889/manifest.json,high
O127888,P.26-1917,Oil painting,Head of a young girl,2006BH7565,1870s,Venice,[],THES50166,In store,storage,BH,False,"Haanen, Cecil van",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7565/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7565/,https://iiif.vam.ac.uk/collections/O127888/manifest.json,high
O125740,478-1903,Oil painting,An Unknown woman,2006BE9861,ca. 1560,,[],THES50166,In store,storage,BH,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006BE9861/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BE9861/,https://iiif.vam.ac.uk/collections/O125740/manifest.json,high
O125731,622-1901,Oil painting,Italian landscape,2006BF6668,1839,Great Britain,[],THES50166,In store,storage,BH,False,"Allen, Joseph William",painter (artist),"https://framemark.vam.ac.uk/collections/2006BF6668/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BF6668/,https://iiif.vam.ac.uk/collections/O125731/manifest.json,high
O125720,P.30-1917,Oil painting,Figures near a mausoleum,2006BH7660,1726-1740,London,[],THES50166,In store,storage,BH,False,"Ferg, Franz de Paula",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7660/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7660/,https://iiif.vam.ac.uk/collections/O125720/manifest.json,high
O125698,P.46-1917,Oil painting,Meadow scene with cattle and trees,2006BH7677,ca. 1880-1906,Great Britain,[],THES50166,In store,storage,BH,False,"Charles, James",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7677/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7677/,https://iiif.vam.ac.uk/collections/O125698/manifest.json,high
O125692,CIRC.277-1921,Oil painting,Two trees: Beddgelert village,2006BH7415,ca. 1870-1918,Great Britain,[],THES50166,In store,storage,BH,False,"Hayes, Frederick William",artist,"https://framemark.vam.ac.uk/collections/2006BH7415/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7415/,https://iiif.vam.ac.uk/collections/O125692/manifest.json,high
O132045,443-1902,Oil painting,A Lady Seated,2007BN6030,late 17th century-first half 18th century,,[],THES50153,In store,storage,BH,False,"Dahl, Michael",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN6030/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN6030/,https://iiif.vam.ac.uk/collections/O132045/manifest.json,high
O132031,633-1901,Oil painting,"Driftwood after a Storm, Betws-y-Coed",2007BN5771,1870,,[],THES50166,In store,storage,BH,False,"Bond, Richard Sebastian",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5771/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5771/,https://iiif.vam.ac.uk/collections/O132031/manifest.json,high
O132027,P.1-1912,Oil painting,Sir Caspar Purdon Clarke (1846-1911),2007BN5772,1907,,[],THES49535,"Prints & Drawings Study Room, room 315",storage,VA,False,George Burroughs Torrey,painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5772/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5772/,,low
O131993,315-1905,Oil painting,Mrs Church,2007BN5797,late 17th century-first half 18th century,,[],THES50166,In store,storage,BH,False,"Kneller, Godfrey (Sir, Bt)",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5797/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5797/,https://iiif.vam.ac.uk/collections/O131993/manifest.json,high
O131987,369-1901,Oil painting,Autumn,2006BG0259,early 18th century-mid 18th century,,[],THES50166,In store,storage,BH,False,"Platzer, Johann Georg",painter (artist),"https://framemark.vam.ac.uk/collections/2006BG0259/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BG0259/,https://iiif.vam.ac.uk/collections/O131987/manifest.json,high
O131985,370-1901,Oil painting,Winter,2006BG0258,early 18th century-mid 18th century,,[],THES50166,In store,storage,BH,False,"Platzer, Johann Georg",painter (artist),"https://framemark.vam.ac.uk/collections/2006BG0258/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BG0258/,https://iiif.vam.ac.uk/collections/O131985/manifest.json,high
O131972,313-1905,Oil painting,"Mrs Townsend, née Frend",2007BN5740,1722,,[],THES50166,In store,storage,BH,False,"Alsop, George",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5740/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5740/,https://iiif.vam.ac.uk/collections/O131972/manifest.json,high
O131971,312-1905,Oil painting,"Richard Townsend, High Sheriff of Staffordshire (1682-1729)",2007BN5723,1722,,[],THES50166,In store,storage,BH,False,"Alsop, George",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5723/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5723/,https://iiif.vam.ac.uk/collections/O131971/manifest.json,high
O131970,314-1905,Oil painting,Captain Thomas Church,2007BN5739,late 17th century-1st half 18th century,,[],THES50166,In store,storage,BH,False,"Kneller, Godfrey (Sir, Bt)",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN5739/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5739/,https://iiif.vam.ac.uk/collections/O131970/manifest.json,high
O130366,1349-1901,Tempera painting,A Cupid with a coat of arms,2009CT2312,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CT2312/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CT2312/,https://iiif.vam.ac.uk/collections/O130366/manifest.json,high
O130365,1348-1901,Tempera painting,A Cupid with a coat of arms,2008BU7107,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2008BU7107/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2008BU7107/,https://iiif.vam.ac.uk/collections/O130365/manifest.json,high
O130364,1347-1901,Tempera painting,Profile bust of a Roman emperor facing right,2008BU7108,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2008BU7108/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2008BU7108/,https://iiif.vam.ac.uk/collections/O130364/manifest.json,high
O130363,1346-1901,Tempera painting,Profile bust of a Roman emperor facing right,2009CE2329,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CE2329/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CE2329/,https://iiif.vam.ac.uk/collections/O130363/manifest.json,high
O130362,1345-1901,Tempera painting,Profile bust of a Roman emperor facing right,2007BN4476,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2007BN4476/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN4476/,https://iiif.vam.ac.uk/collections/O130362/manifest.json,high
O130361,1344-1901,Tempera painting,Profile bust of a Roman emperor facing right,2009CT2208,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CT2208/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CT2208/,https://iiif.vam.ac.uk/collections/O130361/manifest.json,high
O130360,1343-1901,Tempera painting,Profile bust of a laureated Roman emperor facing left,2008BU7103,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2008BU7103/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2008BU7103/,https://iiif.vam.ac.uk/collections/O130360/manifest.json,high
O130358,1341-1901,Tempera painting,Profile of a laureated bust of a Roman emperor facing left,2009CT2367,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CT2367/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CT2367/,https://iiif.vam.ac.uk/collections/O130358/manifest.json,high
O130357,1340-1901,Tempera painting,Profile bust of a young man facing left,2008BU7106,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2008BU7106/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2008BU7106/,https://iiif.vam.ac.uk/collections/O130357/manifest.json,high
O130355,1339-1901,Tempera painting,Profile bust of a Roman emperor facing left,2008BU7110,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2008BU7110/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2008BU7110/,https://iiif.vam.ac.uk/collections/O130355/manifest.json,high
O130353,"1338:1, 2-1901",Tempera painting,Profile bust of a Roman emperor facing left,2008BU7111,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2008BU7111/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2008BU7111/,https://iiif.vam.ac.uk/collections/O130353/manifest.json,high
O130352,1337-1901,Tempera painting,Profile bust of a man facing right,2009CT2316,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CT2316/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CT2316/,https://iiif.vam.ac.uk/collections/O130352/manifest.json,high
O130351,1336-1901,Tempera painting,Profile bust of a man facing right,2009CT2368,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CT2368/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CT2368/,https://iiif.vam.ac.uk/collections/O130351/manifest.json,high
O130350,1335-1901,Tempera painting,Profile bust of a man facing right,2009CE2313,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CE2313/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CE2313/,https://iiif.vam.ac.uk/collections/O130350/manifest.json,high
O130349,"1334:1, 2-1901",Tempera painting,Profile bust of a man facing right,2008BU7116,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2008BU7116/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2008BU7116/,https://iiif.vam.ac.uk/collections/O130349/manifest.json,high
O130348,1333-1901,Tempera painting,Profile bust of a man facing right,2009CT2189,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CT2189/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CT2189/,https://iiif.vam.ac.uk/collections/O130348/manifest.json,high
O130347,1332-1901,Tempera painting,Profile bust of a lady facing left,2009CE2368,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CE2368/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CE2368/,https://iiif.vam.ac.uk/collections/O130347/manifest.json,high
O130346,1331-1901,Tempera painting,Profile bust of a lady facing left,2007BN6080,ca. 1500,Lombardy,[],THES49203,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2007BN6080/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN6080/,https://iiif.vam.ac.uk/collections/O130346/manifest.json,high
O130345,1330-1901,Tempera painting,Profile bust of a lady facing left,2008BU7115,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2008BU7115/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2008BU7115/,https://iiif.vam.ac.uk/collections/O130345/manifest.json,high
O130344,1329-1901,Tempera painting,Profile bust of a lady facing left,2009CE2370,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CE2370/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CE2370/,https://iiif.vam.ac.uk/collections/O130344/manifest.json,high
O130343,1328-1901,Tempera painting,Profile bust of a lady facing left,2008BU7117,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2008BU7117/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2008BU7117/,https://iiif.vam.ac.uk/collections/O130343/manifest.json,high
O130342,"1327:1, 2-1901",Tempera painting,Profile bust of a lady facing left,2009CE2412,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CE2412/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CE2412/,https://iiif.vam.ac.uk/collections/O130342/manifest.json,high
O130341,1326-1901,Tempera painting,Profile bust of a lady facing left,2009CT2194,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CT2194/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CT2194/,https://iiif.vam.ac.uk/collections/O130341/manifest.json,high
O130340,1325-1901,Tempera painting,Profile of a woman facing left,2009CE2325,ca. 1500,Lombardy,[],THES49735,"Medieval & Renaissance, Room 64, The Wolfson Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2009CE2325/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2009CE2325/,https://iiif.vam.ac.uk/collections/O130340/manifest.json,high
O17306,P.12-1947,Oil painting,"The Milkmaid's Garland, or Humours of May Day",2006AM5395,1741-1742,London,[],THES49252,"British Galleries, Room 52, The George Levy Gallery",Display,VA,True,"Hayman, Francis (RA)",painter (artist),"https://framemark.vam.ac.uk/collections/2006AM5395/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AM5395/,https://iiif.vam.ac.uk/collections/O17306/manifest.json,high
O139069,P.73-1938,Oil painting,A lady seen from behind,2007BN4179,ca. 1700-ca. 1710,Venice,[],THES49654,"Prints & Drawings Study Room, level H",display,VA,True,"Carlevarijs, Luca",artist,"https://framemark.vam.ac.uk/collections/2007BN4179/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN4179/,https://iiif.vam.ac.uk/collections/O139069/manifest.json,high
