systemNumber,accessionNumber,objectType,_primaryTitle,_primaryImageId,_primaryDate,_primaryPlace,_warningTypes,_currentLocation.id,_currentLocation.displayName,_currentLocation.type,_currentLocation.site,_currentLocation.onDisplay,_primaryMaker.name,_primaryMaker.association,_images._primary_thumbnail,_images._iiif_image_base_url,_images._iiif_presentation_url,_images.imageResolution
O85199,S.1132-1986,Painting,Sir Henry Irving,2006AV3321,ca. 1899,,[],THES49364,In store,storage,BH,False,"Lawrence, Henry",artist,"https://framemark.vam.ac.uk/collections/2006AV3321/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AV3321/,https://iiif.vam.ac.uk/collections/O85199/manifest.json,high
O85196,S.91-1986,Painting,Sir Johnston Forbes-Robertson as Hamlet in <i>Hamlet</i> by William Shakespeare,2006AV3306,1896,,[],THES49576,In store,storage,BH,False,"Shaken, P.",artist,"https://framemark.vam.ac.uk/collections/2006AV3306/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AV3306/,https://iiif.vam.ac.uk/collections/O85196/manifest.json,high
O85187,S.1056-1984,Painting,Edward Gordon Craig as Hamlet in <i>Hamlet</i> by William Shakespeare,2006AV3342,1896,,[],THES49576,In store,storage,BH,False,"Rothenstein, William (Sir)",painter (artist),"https://framemark.vam.ac.uk/collections/2006AV3342/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AV3342/,,low
O79153,IS.15-1957,Painting,,2013GD6529,ca. 1835 - ca. 1845,Lahore,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD6529/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD6529/,https://iiif.vam.ac.uk/collections/O79153/manifest.json,high
O79151,IS.117-1953,Painting,Raja Dhian Singh,2013GD6500,ca. 1838,Punjab Plain,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD6500/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD6500/,https://iiif.vam.ac.uk/collections/O79151/manifest.json,high
O79150,IS.116-1953,Painting,Raja Nau Nihal Singh and Raja Dhian Singh,2006AH4574,ca. 1838 - ca. 1840,Punjab Plain,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006AH4574/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AH4574/,https://iiif.vam.ac.uk/collections/O79150/manifest.json,high
O79149,IS.115-1953,Painting,Raja Hira Singh,2013GD6466,ca. 1838 - ca. 1840,Punjab Plain,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD6466/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD6466/,https://iiif.vam.ac.uk/collections/O79149/manifest.json,high
O79148,IS.113-1953,Painting,Kharak Singh,2006AH4573,ca. 1838 - ca. 1840,Punjab Plain,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006AH4573/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AH4573/,https://iiif.vam.ac.uk/collections/O79148/manifest.json,high
O120639,IS.79-1990,Painting,Maharaja Sawai Jai Singh ,2014HC2261,early 18th century,Amber,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2014HC2261/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HC2261/,https://iiif.vam.ac.uk/collections/O120639/manifest.json,high
O431243,IS.77-1964,Painting,One of eighteen drawings of flowers.,2011EN9382,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EN9382/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EN9382/,https://iiif.vam.ac.uk/collections/O431243/manifest.json,high
O431241,IS.79-1964,Painting,One of eighteen drawings of flowers.,2011ER7276,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011ER7276/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011ER7276/,https://iiif.vam.ac.uk/collections/O431241/manifest.json,high
O65767,IS.43-1960,Painting,,2013GD6582,ca. 1835 - ca. 1840,Punjab Plains,[],THES49810,"South Asia, Room 41",display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD6582/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD6582/,https://iiif.vam.ac.uk/collections/O65767/manifest.json,high
O65766,IS.11-1957,Painting,,2013GD6485,ca. 1830 - ca. 1840,Lahore,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD6485/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD6485/,https://iiif.vam.ac.uk/collections/O65766/manifest.json,high
O41930,IS.208-1955,Painting,Vipralabdha Nayika,2013GD5483,ca. 1820 - ca. 1830,Chamba,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5483/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5483/,https://iiif.vam.ac.uk/collections/O41930/manifest.json,high
O41926,IS.192-1955,Painting,Utka Nayika,2013GD5533,ca. 1820-ca. 1830,Punjab Hills,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5533/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5533/,https://iiif.vam.ac.uk/collections/O41926/manifest.json,high
O41890,IS.119-1955,Painting,,2013GD5424,ca. 1760 - ca. 1765,Basohli,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5424/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5424/,https://iiif.vam.ac.uk/collections/O41890/manifest.json,high
O41889,IS.4-1960,Painting,Sambara ,2006BF4830,ca. 1760 - ca. 1765,Basohli,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006BF4830/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BF4830/,https://iiif.vam.ac.uk/collections/O41889/manifest.json,high
O41886,IS.42-1960,Painting,"Rukma, Krishna and Rukmini",2006BE8356,ca. 1760 - ca. 1765,Basohli,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006BE8356/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BE8356/,https://iiif.vam.ac.uk/collections/O41886/manifest.json,high
O41884,IS.41-1960,Painting,Kaljaman and Krishna,2013GD5396,ca. 1780,Basohli,[],THES49810,"South Asia, Room 41",display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5396/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5396/,https://iiif.vam.ac.uk/collections/O41884/manifest.json,high
O41879,IS.40-1960,Painting,Krishna and Udho,2013GD5411,ca. 1760 - ca. 1765,Basohli,[],THES49810,"South Asia, Room 41",display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5411/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5411/,https://iiif.vam.ac.uk/collections/O41879/manifest.json,high
O41875,IS.38-1960,Painting,Kaliya,2013GT1617,ca. 1760 - ca. 1765,Basohli,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GT1617/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GT1617/,https://iiif.vam.ac.uk/collections/O41875/manifest.json,high
O41864,IS.3-1960,Painting,,2013GD5392,ca. 1760 - ca. 1765,Basohli,[],THES49810,"South Asia, Room 41",display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5392/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5392/,https://iiif.vam.ac.uk/collections/O41864/manifest.json,high
O41852,IS.28-1954,Painting,Bhupali Ragini,2013GD5527,ca. 1680 - ca. 1685,Basohli,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5527/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5527/,https://iiif.vam.ac.uk/collections/O41852/manifest.json,high
O37442,B.484-1997,Painting,"Charles 1, main artwork",,November 1979,England,[],THES49689,In Store,storage,VA,False,Unknown,,,,,
O37441,B.483-1997,Painting,henry viii,,1960s-1970s,,[],THES49689,In Store,storage,VA,False,,,,,,
O37440,B.482-1997,Painting,queen elizabeth coat of arms,,about 1974,,[],THES49689,In Store,storage,VA,False,,,,,,
O37439,B.480-1997,Painting,"brake van, 02658-9",,1960s,,[],THES49689,In Store,storage,VA,False,,,,,,
O55373,S.432-2000,Painting,,2020MT2397,,Great Britain,[],THES49576,In store,storage,BH,False,"Lee-Elliott, Theyre",Painter (artist),"https://framemark.vam.ac.uk/collections/2020MT2397/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2020MT2397/,,low
O55347,S.433-2000,Painting,"Harlequin in 'Le Carnaval', a Ballet by Mikhail Fokine",2007BN6027,early 20th century,Great Britain,[],THES49576,In store,storage,BH,False,"Lakeman, W. S.",painter,"https://framemark.vam.ac.uk/collections/2007BN6027/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN6027/,,low
O92460,IS.218-1952,Painting,Saint Luke,2006AM3672,ca. 1600 - ca. 1605,Mughal Empire,[],THES49704,"Prints & Drawings, Room 90, The Julie and Robert Breckman Gallery",Display,VA,True,Unknown,,"https://framemark.vam.ac.uk/collections/2006AM3672/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AM3672/,https://iiif.vam.ac.uk/collections/O92460/manifest.json,high
O184421,IS.127-1984,Painting,,2013GK1337,1925,Kolkata,[],THES49620,In store,storage,VA,False,"Tagore, Gaganendranath",artist,"https://framemark.vam.ac.uk/collections/2013GK1337/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GK1337/,https://iiif.vam.ac.uk/collections/O184421/manifest.json,high
O184414,IS.129-1984,Painting,,2013GK1353,1922,Bengal,[],THES49620,In store,storage,VA,False,"Tagore, Abanindranath",artist,"https://framemark.vam.ac.uk/collections/2013GK1353/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GK1353/,,low
O187140,E.214-1965,Painting,Design for an ornamental pattern of round shapes,2006BE7366,1950s,,[],THES49654,"Prints & Drawings Study Room, level H",display,VA,True,Goncharova,artist,"https://framemark.vam.ac.uk/collections/2006BE7366/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BE7366/,,low
O187131,E.213-1965,Painting,Abstract composition,2017KE6578,1957,,[],THES49654,"Prints & Drawings Study Room, level H",display,VA,True,Goncharova,artist,"https://framemark.vam.ac.uk/collections/2017KE6578/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017KE6578/,,low
O34889,FE.48:1-1993,Painting,,2006BC8717,1800-1900,Korea,[],THES49673,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006BC8717/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BC8717/,https://iiif.vam.ac.uk/collections/O34889/manifest.json,high
O431111,IS.19:56-1956,Painting,One of seventy-two paintings of occupations.,2011EW0850,ca. 1875,Trichinopoly,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EW0850/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EW0850/,https://iiif.vam.ac.uk/collections/O431111/manifest.json,high
O143976,IS.3-1956,Painting,One of four natural-history drawings.,2011EX3658,ca. 1800,Malacca,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EX3658/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EX3658/,https://iiif.vam.ac.uk/collections/O143976/manifest.json,high
O143973,IS.1-1956,Painting.,One of four natural-history drawings.,2011EX3627,ca.1800,Malacca,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EX3627/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EX3627/,https://iiif.vam.ac.uk/collections/O143973/manifest.json,high
O431266,IS.17-1953,Painting,"One of six drawings of snakes, poised against a landscape with hills.",2011EN9363,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EN9363/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EN9363/,https://iiif.vam.ac.uk/collections/O431266/manifest.json,high
O431267,IS.16-1953,Painting,"One of six drawings of snakes, poised against a landscape with hills.",2011EN9372,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EN9372/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EN9372/,https://iiif.vam.ac.uk/collections/O431267/manifest.json,high
O85591,S.92-1986,Painting,Vivien Leigh as Blanche Dubois in <i>A Streetcar Named Desire</i> by Tennessee Williams,2006AV3278,1950,,[],THES263149,In store,storage,BH,False,"Lawrence, Alfred Kingsley",painter (artist),"https://framemark.vam.ac.uk/collections/2006AV3278/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AV3278/,,low
O434138,E.4879-1968,Painting,,2020MM1785,20th century,,[],THES49551,In Store,storage,VA,False,,,"https://framemark.vam.ac.uk/collections/2020MM1785/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2020MM1785/,https://iiif.vam.ac.uk/collections/O434138/manifest.json,high
O192567,S.386-1989,Painting,Jimmy Chipperfield's Circus World Big Top. Reading: April 1980,2010EJ7102,1981,Great Britain,[],THES49576,In store,storage,BH,False,"Waghorn, Stewart (ARCA)",artist,"https://framemark.vam.ac.uk/collections/2010EJ7102/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2010EJ7102/,,low
O135807,IS.88-1987,Painting,Patang Bazi,2007BN1933,1987,London,[],THES49620,In store,storage,VA,False,"Khanna, Balraj",maker,"https://framemark.vam.ac.uk/collections/2007BN1933/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN1933/,,low
O1295811,S.197-1979,Painting,Miss Bette Davis,2014HD6631,1950s,Great Britain,[],THES49085,In store,storage,BH,False,"Dongworth, Winifred Cecile",artist,"https://framemark.vam.ac.uk/collections/2014HD6631/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HD6631/,,low
O108347,IS.21:12-1994,Painting,,,1824-1828,Bombay,[],THES49620,In store,storage,VA,False,"Chambers, Charles Harcourt (Sir)",artist,,,,
O108346,IS.21:6-1994,Painting,,,1824-1828,Bombay,[],THES49620,In store,storage,VA,False,"Chambers, Charles Harcourt (Sir)",artist,,,,
O108336,IS.21:4/1-1994,Painting,Panvell Bunder,2007BP3290,1824-1828,Bombay,[],THES49620,In store,storage,VA,False,"Chambers, Charles Harcourt (Sir)",artist,"https://framemark.vam.ac.uk/collections/2007BP3290/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP3290/,https://iiif.vam.ac.uk/collections/O108336/manifest.json,high
O169075,IS.11-1966,Painting,,2013GD6435,ca. 1690 - ca. 1700,Kulu,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD6435/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD6435/,https://iiif.vam.ac.uk/collections/O169075/manifest.json,high
O1260571,S.7-1980,Painting,,2017KK1848,ca. 1975,London,[],THES49576,In store,storage,BH,False,Richard Rockwood,artist,"https://framemark.vam.ac.uk/collections/2017KK1848/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017KK1848/,,low
O431232,IS.88-1964,Painting,One of eighteen drawings of flowers.,2011ER7263,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011ER7263/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011ER7263/,https://iiif.vam.ac.uk/collections/O431232/manifest.json,high
O218833,E.209-1994,Painting,Dr Buchan,2019MD6029,ca. 1780-1820,Britain,[],THES49656,"Prints & Drawings Study Room, level F",display,VA,True,Richard Collins,maker,"https://framemark.vam.ac.uk/collections/2019MD6029/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2019MD6029/,https://iiif.vam.ac.uk/collections/O218833/manifest.json,high
O431150,IS.19:17-1956,Painting,One of seventy-two paintings of occupations.,2011EW0784,ca. 1875,Trichinopoly,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EW0784/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EW0784/,https://iiif.vam.ac.uk/collections/O431150/manifest.json,high
O72603,IS.236-1953,Painting,Garuda carrying Balarama and Krishna,2013GK4335,ca. 1865 - ca. 1870,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GK4335/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GK4335/,https://iiif.vam.ac.uk/collections/O72603/manifest.json,high
O72583,IS.14-1956,Painting,Mian Jai Singh ,2013GD5494,ca. 1845 - ca. 1850,Guler,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD5494/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD5494/,https://iiif.vam.ac.uk/collections/O72583/manifest.json,high
O431239,IS.81-1964,Painting,One of eighteen drawings of flowers.,2011EW7320,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EW7320/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EW7320/,https://iiif.vam.ac.uk/collections/O431239/manifest.json,high
O72584,IS.78-1959,Painting,Kali and Shiva,2013GK4311,ca. 1860,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GK4311/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GK4311/,https://iiif.vam.ac.uk/collections/O72584/manifest.json,high
O72578,IS.71-1959,Painting,Varaha and Hiranyaksha,2013GK3694,ca. 1835-ca. 1840,Kolkata,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GK3694/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GK3694/,https://iiif.vam.ac.uk/collections/O72578/manifest.json,high
O431238,IS.82-1964,Painting,One of eighteen drawings of flowers.,2011EW7318,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EW7318/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EW7318/,https://iiif.vam.ac.uk/collections/O431238/manifest.json,high
O431237,IS.83-1964,Painting,One of eighteen drawings of flowers.,2011EW7324,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EW7324/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EW7324/,https://iiif.vam.ac.uk/collections/O431237/manifest.json,high
O72535,IS.62-1959,Painting,,2014GY3008,ca. 1760 - ca. 1770,Guler,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2014GY3008/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014GY3008/,https://iiif.vam.ac.uk/collections/O72535/manifest.json,high
O431236,IS.84-1964,Painting,One of eighteen drawings of flowers.,2011EN9395,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EN9395/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EN9395/,https://iiif.vam.ac.uk/collections/O431236/manifest.json,high
O431235,IS.85-1964,Painting,One of eighteen drawings of flowers.,2011EN9394,ca. 1860,Trichinopoly,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EN9394/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EN9394/,https://iiif.vam.ac.uk/collections/O431235/manifest.json,high
O72502,IS.49-1959,Painting,Varari Ragini,2006AU1753,ca. 1800,Delhi (city),[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006AU1753/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AU1753/,https://iiif.vam.ac.uk/collections/O72502/manifest.json,high
O72490,IS.153-1952,Painting,,2006AN4640,ca. 1775,Guler,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006AN4640/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AN4640/,https://iiif.vam.ac.uk/collections/O72490/manifest.json,high
O72488,IS.38-1953,Painting,Asavari Ragini,2013GB1459,1605,Chawand,[],THES49620,In store,storage,VA,False,Nasiruddin,,"https://framemark.vam.ac.uk/collections/2013GB1459/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1459/,https://iiif.vam.ac.uk/collections/O72488/manifest.json,high
O72339,IS.104-1951,Painting,Abhisarika Nayika,2014HC2435,ca. 1760,Guler,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2014HC2435/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HC2435/,https://iiif.vam.ac.uk/collections/O72339/manifest.json,high
O14895,P.24-1979,Painting,Four Knots series No. 6,2006BG2417,1975,,[],THES49603,"Prints & Drawings Study Room, room WS",display,VA,True,"Smith, Richard",painter (artist),"https://framemark.vam.ac.uk/collections/2006BG2417/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BG2417/,,low
O18880,IS.24-1967,Painting,,2006BF4822,early 19th century,Odisha,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006BF4822/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BF4822/,https://iiif.vam.ac.uk/collections/O18880/manifest.json,high
O166228,IS.37-1972,Painting,Emperor Babur,2013GB1089,ca. 1630,Mughal Empire,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1089/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1089/,https://iiif.vam.ac.uk/collections/O166228/manifest.json,high
O431099,IS.19:68-1956,Painting,One of seventy-two paintings of occupations.,2011EW0821,ca. 1875,Trichinopoly,[],THES49619,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EW0821/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EW0821/,https://iiif.vam.ac.uk/collections/O431099/manifest.json,high
O166983,IS.110-1951,Painting,,2013GD6831,ca. 1740,Hyderabad,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD6831/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD6831/,https://iiif.vam.ac.uk/collections/O166983/manifest.json,high
O15714,IS.44-1979,Painting,Portrait of King George V,2011EX3663,ca. 1911,Delhi,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2011EX3663/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2011EX3663/,https://iiif.vam.ac.uk/collections/O15714/manifest.json,high
O15495,IS.364-1992,Painting,,2006AT5560,1797,Jaipur,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006AT5560/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AT5560/,https://iiif.vam.ac.uk/collections/O15495/manifest.json,high
O15494,IS.363-1992,Painting,,2006AT5559,1797,Jaipur,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006AT5559/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AT5559/,https://iiif.vam.ac.uk/collections/O15494/manifest.json,high
O15476,IS.88-1965,Painting,,2013GD6866,ca. 1600,Bijapur,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GD6866/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GD6866/,https://iiif.vam.ac.uk/collections/O15476/manifest.json,high
O15471,IS.27-1979,Painting,,2014GY3026,ca. 1770,Jodhpur,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2014GY3026/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014GY3026/,https://iiif.vam.ac.uk/collections/O15471/manifest.json,high
O15468,IS.55-1952,Painting,Bhairava raga,2013GB1743,ca. 1660,Malwa,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GB1743/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GB1743/,https://iiif.vam.ac.uk/collections/O15468/manifest.json,high
O1108236,CIRC.409-1975,Painting,Fortress 10,,1975,UK,[],THES49603,"Prints & Drawings Study Room, room WS",display,VA,True,Naylor,artist,,,,
O473223,IS.234-1992,Painting,Maharaja Sawai Jagat Singh,2013GN4185,19th century,India,[],THES49620,In store,storage,VA,False,Ram Gopal,maker,"https://framemark.vam.ac.uk/collections/2013GN4185/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GN4185/,https://iiif.vam.ac.uk/collections/O473223/manifest.json,high
O473222,IS.235-1992,Painting,Ram Singh I,2013GN4115,19th century,India,[],THES49620,In store,storage,VA,False,Ram Gopal,maker,"https://framemark.vam.ac.uk/collections/2013GN4115/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GN4115/,https://iiif.vam.ac.uk/collections/O473222/manifest.json,high
O473221,IS.236-1992,Painting,Maharaja Sawai Isri Singh,2013GN4181,19th century,India,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GN4181/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GN4181/,https://iiif.vam.ac.uk/collections/O473221/manifest.json,high
O473220,IS.237-1992,Painting,,2013GN4184,19th century,India,[],THES49620,In store,storage,VA,False,Ram Gopal,maker,"https://framemark.vam.ac.uk/collections/2013GN4184/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GN4184/,https://iiif.vam.ac.uk/collections/O473220/manifest.json,high
O473219,IS.238-1992,Painting,Sawai Jai Singh III,2013GN4126,19th century,India,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GN4126/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GN4126/,https://iiif.vam.ac.uk/collections/O473219/manifest.json,high
O473218,IS.239-1992,Painting,Pratap Singh,2013GN4128,19th century,India,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GN4128/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GN4128/,https://iiif.vam.ac.uk/collections/O473218/manifest.json,high
O473217,IS.240-1992,Painting,Sawant Singh,2013GN4129,19th century,India,[],THES49620,In store,storage,VA,False,Unknown,,"https://framemark.vam.ac.uk/collections/2013GN4129/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2013GN4129/,https://iiif.vam.ac.uk/collections/O473217/manifest.json,high
