systemNumber,accessionNumber,objectType,_primaryTitle,_primaryImageId,_primaryDate,_primaryPlace,_warningTypes,_currentLocation.id,_currentLocation.displayName,_currentLocation.type,_currentLocation.site,_currentLocation.onDisplay,_primaryMaker.name,_primaryMaker.association,_images._primary_thumbnail,_images._iiif_image_base_url,_images._iiif_presentation_url,_images.imageResolution
O77298,506-1882,Oil painting,The Convalescent from Waterloo,2006BF9022,1822,Great Britain,[],THES50166,In store,storage,BH,False,"Mulready, William (RA)",artist,"https://framemark.vam.ac.uk/collections/2006BF9022/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BF9022/,https://iiif.vam.ac.uk/collections/O77298/manifest.json,high
O78722,S.EX.25-1884,Oil painting,Study of Roses,2006AM2257,1884,London,[],THES49896,"British Galleries, Room 125c",Display,VA,True,"Fisher, Alexander",painter (artist),"https://framemark.vam.ac.uk/collections/2006AM2257/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AM2257/,https://iiif.vam.ac.uk/collections/O78722/manifest.json,high
O77408,1439-1874,Oil painting,"Miss Mary Linwood, Artist in Needlework",2006AM5538,ca. 1800,Great Britain,[],THES49226,"British Galleries, Room 120, The Wolfson Galleries",Display,VA,True,"Hoppner, John (RA)",artist,"https://framemark.vam.ac.uk/collections/2006AM5538/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AM5538/,https://iiif.vam.ac.uk/collections/O77408/manifest.json,high
O77317,30-1873,Oil painting,"Town of Westport and Clew Bay, County Mayo",2006AH0608,1825,Westport,[],THES50166,In store,storage,BH,False,"O'Connor, James Arthur",artist,"https://framemark.vam.ac.uk/collections/2006AH0608/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AH0608/,https://iiif.vam.ac.uk/collections/O77317/manifest.json,high
O135866,IS.11-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 16),2018KW6259,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2018KW6259/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2018KW6259/,https://iiif.vam.ac.uk/collections/O135866/manifest.json,high
O131787,574-1882,Oil painting,A Riding Lesson,2006BH7862,early 18th century,,[],THES50166,In store,storage,BH,False,"Ferg, Franz de Paula",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7862/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7862/,https://iiif.vam.ac.uk/collections/O131787/manifest.json,high
O18120,850-1900,Oil painting,The Crucifixion with the Virgin Mary and St John,2006BB8365,late 12th century,Italy,[],THES49714,"Medieval & Renaissance, Room 8, The William and Eileen Ruddock Gallery",Display,VA,True,"Sotio, Alberto",Circle of,"https://framemark.vam.ac.uk/collections/2006BB8365/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BB8365/,https://iiif.vam.ac.uk/collections/O18120/manifest.json,high
O135862,IS.92-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),2018KY1209,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2018KY1209/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2018KY1209/,https://iiif.vam.ac.uk/collections/O135862/manifest.json,high
O135858,IS.76-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 16),2017JV2732,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2017JV2732/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017JV2732/,https://iiif.vam.ac.uk/collections/O135858/manifest.json,high
O135856,IS.70-1887,Oil painting,Copy of painting in the caves of Ajanta,2018KX5980,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2018KX5980/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2018KX5980/,https://iiif.vam.ac.uk/collections/O135856/manifest.json,high
O136240,IS.77-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,,,,
O136239,IS.88A-1887,Oil painting,Copy of painting in the caves of Ajanta (Cave 17),,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,,,,
O136238,IS.8-1892,Oil painting,Copy of painting in the caves of Ajanta (Cave 19),2020MR9232,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2020MR9232/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2020MR9232/,https://iiif.vam.ac.uk/collections/O136238/manifest.json,high
O136100,S.EX.9-1890,Oil painting,Life study,2007BN3340,ca.1885-90,Paris,[],THES50166,In store,storage,BH,False,"Palin, William Mainwaring",painter (artist),"https://framemark.vam.ac.uk/collections/2007BN3340/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN3340/,,low
O82571,260-1872,Oil painting,Haymaking,2006AH1605,ca.1815 - ca.1830,Great Britain,[],THES49535,"Prints & Drawings Study Room, room 315",storage,VA,False,"De Wint, Peter",artist,"https://framemark.vam.ac.uk/collections/2006AH1605/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AH1605/,https://iiif.vam.ac.uk/collections/O82571/manifest.json,high
O126217,157-1888,Oil painting,Study of sky and trees,2006BB9707,ca. 1821,England,[],THES49708,"Paintings, Room 88, The Edwin and Susan Davies Galleries",Display,VA,True,"Constable, John (RA)",artist,"https://framemark.vam.ac.uk/collections/2006BB9707/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BB9707/,https://iiif.vam.ac.uk/collections/O126217/manifest.json,high
O132192,770-1865,Oil painting,Madonna and Child with a Goldfinch,2007BN5753,ca. 1510,Siena,[],THES49203,In store,storage,VA,False,"Andrea Picinelli, called Brescianino",Attributed to,"https://framemark.vam.ac.uk/collections/2007BN5753/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5753/,https://iiif.vam.ac.uk/collections/O132192/manifest.json,high
O84528,122-1888,Oil painting,"Branch Hill Pond, Hampstead",2014GY5228,1819,England,[],THES49171,"Prints & Drawings Study Room, level C",display,VA,True,"Constable, John (RA)",painters (artists),"https://framemark.vam.ac.uk/collections/2014GY5228/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014GY5228/,https://iiif.vam.ac.uk/collections/O84528/manifest.json,high
O134149,1597-1869,Oil painting,"The Pantheon, Rome",2007BP0647,1843-1848,Rome,[],THES50166,In store,storage,BH,False,"Bonnet, François",painter (artist),"https://framemark.vam.ac.uk/collections/2007BP0647/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0647/,https://iiif.vam.ac.uk/collections/O134149/manifest.json,high
O125658,1844-1900,Oil painting,Don Quixote and Rosinante reposing under a tree,2006BH7411,ca. 1855-1875,,[],THES50166,In store,storage,BH,False,"Houghton, Arthur Boyd",artist,"https://framemark.vam.ac.uk/collections/2006BH7411/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7411/,https://iiif.vam.ac.uk/collections/O125658/manifest.json,high
O125656,359-1872,Oil painting,"The Right Honourable John Bright, MP (1811-1889)",2007BM3156,1869,,[],THES50166,In store,storage,BH,False,"Lucy, Charles",artist,"https://framemark.vam.ac.uk/collections/2007BM3156/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BM3156/,https://iiif.vam.ac.uk/collections/O125656/manifest.json,high
O125655,496-1870,Oil painting,Farmhouse with figures,2006BH7409,19th century,,[],THES50166,In store,storage,BH,False,"Teniers, David (the younger)",artist,"https://framemark.vam.ac.uk/collections/2006BH7409/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7409/,https://iiif.vam.ac.uk/collections/O125655/manifest.json,high
O125654,493-1870,Oil painting,Landscape with sheep and ducks,2006BH7413,1865,Brussels,[],THES50166,In store,storage,BH,False,"Verboeckhoven, Eugène Joseph",artist,"https://framemark.vam.ac.uk/collections/2006BH7413/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7413/,https://iiif.vam.ac.uk/collections/O125654/manifest.json,high
O125652,1534-1869,Oil painting,Landscape: the river bank,2006BH7416,ca. 1805-1868,,[],THES50166,In store,storage,BH,False,"Steinfeld, Franz",artist,"https://framemark.vam.ac.uk/collections/2006BH7416/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7416/,https://iiif.vam.ac.uk/collections/O125652/manifest.json,high
O125776,1622-1869,Oil painting,Ladies in conversation: an 18th century costume piece,2006BH7650,1848,Paris,[],THES50166,In store,storage,BH,False,"Bocion, François",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7650/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7650/,https://iiif.vam.ac.uk/collections/O125776/manifest.json,high
O125609,46-1867,Oil painting,"The Fall of Man, after Raphael",2006BH7417,ca. 1845-1866,,[],THES50166,In store,storage,BH,False,"Sykes, Godfrey",artist,"https://framemark.vam.ac.uk/collections/2006BH7417/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7417/,https://iiif.vam.ac.uk/collections/O125609/manifest.json,high
O125600,1808-1888,Oil painting,On the Nile near Cairo,2006BH7439,1874,Cairo,[],THES50166,In store,storage,BH,False,"Ditchfield, Arthur",artist,"https://framemark.vam.ac.uk/collections/2006BH7439/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7439/,https://iiif.vam.ac.uk/collections/O125600/manifest.json,high
O125597,626-1882,Oil painting,"Alleged Portrait of Anne de Pisseleu, Duchesse D'Étampes, Mistress of François I",2006BH7442,19th century,France,[],THES50166,In store,storage,BH,False,Unknown,artist,"https://framemark.vam.ac.uk/collections/2006BH7442/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7442/,https://iiif.vam.ac.uk/collections/O125597/manifest.json,high
O125595,496-1882,Oil painting,Portrait of a man in a painted oval,2006BH7434,late 1620s-30s,England,[],THES49206,In store,storage,VA,False,"Janssen van Ceulen, Cornelius",painted by,"https://framemark.vam.ac.uk/collections/2006BH7434/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7434/,https://iiif.vam.ac.uk/collections/O125595/manifest.json,high
O125591,497-1882,Oil painting,Portrait of a lady,2006BH7443,ca. 1635,England,[],THES49206,In store,storage,VA,False,"Janssen van Ceulen, Cornelius",painted by,"https://framemark.vam.ac.uk/collections/2006BH7443/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7443/,https://iiif.vam.ac.uk/collections/O125591/manifest.json,high
O125590,425-1869,Tempera painting,Tuccia (Chastity),2007BP1124,mid 16th century,Siena,[],THES50166,In store,storage,BH,False,"Neroni, Bartolomeo",painter (artist),"https://framemark.vam.ac.uk/collections/2007BP1124/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP1124/,https://iiif.vam.ac.uk/collections/O125590/manifest.json,high
O125589,235-1879,Oil painting,A Girl seated and fondling a dove,2006BH7440,ca. 1780-1804,Britain,[],THES50166,In store,storage,BH,False,"Morland, George",artist,"https://framemark.vam.ac.uk/collections/2006BH7440/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7440/,https://iiif.vam.ac.uk/collections/O125589/manifest.json,high
O125584,30-1867,Oil painting,An Unknown Man (formerly called John Milton),2007BP3907,17th century,Great Britain,[],THES50166,In store,storage,BH,False,Unknown,,"https://framemark.vam.ac.uk/collections/2007BP3907/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP3907/,https://iiif.vam.ac.uk/collections/O125584/manifest.json,high
O125586,223-1871,Oil painting,"Lansdown Fair, near Bath",2006BF9073,1780-1847,Great Britain,[],THES50166,In store,storage,BH,False,"Barker, Thomas",artist,"https://framemark.vam.ac.uk/collections/2006BF9073/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BF9073/,https://iiif.vam.ac.uk/collections/O125586/manifest.json,high
O125585,867-1894,Oil painting,"Sailing Boats at Chioggia, near Venice",2006BH7663,1880,Venice (province),[],THES50166,In store,storage,BH,False,"Heffner, Karl",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7663/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7663/,https://iiif.vam.ac.uk/collections/O125585/manifest.json,high
O125582,867A-1894,Oil painting,Distant View of Venice,2006BH7664,1880,Venice,[],THES50166,In store,storage,BH,False,"Heffner, Karl",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7664/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7664/,https://iiif.vam.ac.uk/collections/O125582/manifest.json,high
O125580,493-1882,Oil painting,Edward VI ,2006BC9509,c.1570-1610,England,[],THES49233,"British Galleries, Room 58",Display,VA,True,"Scrots, William",artist,"https://framemark.vam.ac.uk/collections/2006BC9509/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BC9509/,https://iiif.vam.ac.uk/collections/O125580/manifest.json,high
O125579,867B-1894,Oil painting,La Spezia,2006BH7667,1880,La Spezia,[],THES50166,In store,storage,BH,False,"Heffner, Karl",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7667/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7667/,https://iiif.vam.ac.uk/collections/O125579/manifest.json,high
O125578,1584-1871,Oil painting,River with Castle and Shipping,2006BH7441,1645,Haarlem,[],THES50166,In store,storage,BH,False,"Knijff, Wouter",artist,"https://framemark.vam.ac.uk/collections/2006BH7441/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7441/,https://iiif.vam.ac.uk/collections/O125578/manifest.json,high
O125577,867C-1894,Oil painting,Genoa,2006BH7665,1880,Genoa,[],THES50166,In store,storage,BH,False,"Heffner, Karl",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7665/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7665/,https://iiif.vam.ac.uk/collections/O125577/manifest.json,high
O125575,867D-1894,Oil painting,"Chiavari, near Genoa",2006BH7666,1880,Chiavari,[],THES50166,In store,storage,BH,False,"Heffner, Karl",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7666/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7666/,https://iiif.vam.ac.uk/collections/O125575/manifest.json,high
O125576,570-1870,Oil painting,Landscape with Cattle,2006BH7438,1808,Antwerp (city),[],THES50166,In store,storage,BH,False,"Ommeganck, Balthazar Paul",artist,"https://framemark.vam.ac.uk/collections/2006BH7438/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7438/,https://iiif.vam.ac.uk/collections/O125576/manifest.json,high
O125574,1619-1869,Oil painting,Lake of Geneva,2007BN5313,1840-1867,Switzerland,[],THES50166,In store,storage,BH,False,"Mennet, Louis",artist,"https://framemark.vam.ac.uk/collections/2007BN5313/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5313/,https://iiif.vam.ac.uk/collections/O125574/manifest.json,high
O125573,867E-1894,Oil painting,"Florence, Boboli Gardens and Cathedral",2006BH7668,1880,Florence,[],THES50166,In store,storage,BH,False,"Heffner, Karl",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7668/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7668/,https://iiif.vam.ac.uk/collections/O125573/manifest.json,high
O125568,1372-1869,Oil painting,Head of a Young Man,2006BH7686,early 18th century,Germany,[],THES50166,In store,storage,BH,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006BH7686/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7686/,https://iiif.vam.ac.uk/collections/O125568/manifest.json,high
O125570,53-1889,Oil painting,"Joan Champernoune [Champernon], daughter of Sir Philip Champernoune [Champernon] of Modbury, Devon, and wife of Sir Anthony Denny (d.1549)  ",2006AM3155,,Great Britain,[],THES50166,In store,storage,BH,False,Unknown,,"https://framemark.vam.ac.uk/collections/2006AM3155/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AM3155/,https://iiif.vam.ac.uk/collections/O125570/manifest.json,high
O125566,551-1870,Oil painting,Arch of a Bridge with Peasants and Cattle,2007BP1122,late 17th century,Amsterdam,[],THES50166,In store,storage,BH,False,"Berchem, Nicolaes",After,"https://framemark.vam.ac.uk/collections/2007BP1122/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP1122/,https://iiif.vam.ac.uk/collections/O125566/manifest.json,high
O125565,64-1876,Oil painting,Goose with Outspread Wings,2007BN5312,late 18th century,,[],THES50166,In store,storage,BH,False,"Stubbs, George",artist,"https://framemark.vam.ac.uk/collections/2007BN5312/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BN5312/,https://iiif.vam.ac.uk/collections/O125565/manifest.json,high
O125559,682-1893,Oil painting,Shrimping,2006BH7445,1848,,[],THES50166,In store,storage,BH,False,"Stanfield, Clarkson",artist,"https://framemark.vam.ac.uk/collections/2006BH7445/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7445/,https://iiif.vam.ac.uk/collections/O125559/manifest.json,high
O125556,1583-1871,Oil painting,"Callander Bridge, Perthshire",2006AV2478,ca. 1820-ca. 1860,,[],THES50166,In store,storage,BH,False,"Stanley, Caleb Robert",artist,"https://framemark.vam.ac.uk/collections/2006AV2478/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AV2478/,https://iiif.vam.ac.uk/collections/O125556/manifest.json,high
O125548,234-1890,Oil painting,Mountain Scene with a Stream in Wales,2007BP0929,mid 19th century,Great Britain,[],THES50166,In store,storage,BH,False,"Danby, Thomas",artist,"https://framemark.vam.ac.uk/collections/2007BP0929/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0929/,https://iiif.vam.ac.uk/collections/O125548/manifest.json,high
O125544,526-1870,Oil painting,"A Young Lady, about 1810",2007BP1095,ca.1810,Great Britain,[],THES50166,In store,storage,BH,False,Anonymous,painter (artist),"https://framemark.vam.ac.uk/collections/2007BP1095/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP1095/,https://iiif.vam.ac.uk/collections/O125544/manifest.json,high
O125540,1032-1886,Oil painting,Landscape with Woodcutters,2006BH7681,19th century,Great Britain,[],THES50166,In store,storage,BH,False,"Butler, Richard",painter (artist),"https://framemark.vam.ac.uk/collections/2006BH7681/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7681/,https://iiif.vam.ac.uk/collections/O125540/manifest.json,high
O121979,39-1869,Oil painting,Scipio Africanus receiving his son,,1832,Rome (city),[],THES50166,In store,storage,BH,False,"Smith, George",artist,,,,
O121980,569-1870,Oil painting,Landscape with cattle,2007BP0859,late 18th century,,[],THES50166,In store,storage,BH,False,"Berchem, Nicolaes (the Elder)",After,"https://framemark.vam.ac.uk/collections/2007BP0859/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0859/,https://iiif.vam.ac.uk/collections/O121980/manifest.json,high
O121973,560-1870,Oil painting,Rocky landscape with figures and mountains,2007BP0847,early 19th century,Netherlands,[],THES50166,In store,storage,BH,False,Unknown,,"https://framemark.vam.ac.uk/collections/2007BP0847/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0847/,https://iiif.vam.ac.uk/collections/O121973/manifest.json,high
O121944,1014-1886,Oil painting,"Escape of Mary Queen of Scots from Loch Leven Castle, May 2, 1568",2007BP0880,1864,Great Britain,[],THES50166,In store,storage,BH,False,"Danby, Thomas",artist,"https://framemark.vam.ac.uk/collections/2007BP0880/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0880/,https://iiif.vam.ac.uk/collections/O121944/manifest.json,high
O121940,553-1870,Oil painting,Landscape with an inn,2007BP0856,ca. 1800-1870,,[],THES50166,In store,storage,BH,False,"Wijnants, Jan",artist,"https://framemark.vam.ac.uk/collections/2007BP0856/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0856/,https://iiif.vam.ac.uk/collections/O121940/manifest.json,high
O121927,509-1870,Oil painting,A lady being propositioned by two gentlemen,2007BP0860,late 17th century,,[],THES50166,In store,storage,BH,False,"Borch, Gerard Ter",artist,"https://framemark.vam.ac.uk/collections/2007BP0860/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0860/,https://iiif.vam.ac.uk/collections/O121927/manifest.json,high
O121899,1378-1869,Oil painting,Landscape with sportsmen shooting,2014GX6095,ca. 1660-1700,Amsterdam,[],THES49787,"Europe 1600-1815, Room 5, The Friends of the V&A Gallery",display,VA,True,"Velde, Adriaen van de",Style of,"https://framemark.vam.ac.uk/collections/2014GX6095/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014GX6095/,https://iiif.vam.ac.uk/collections/O121899/manifest.json,high
O121876,3-1866,Oil painting,Landscape,2007BP0858,ca. 1829-1857,,[],THES50166,In store,storage,BH,False,"Havell, William",artist,"https://framemark.vam.ac.uk/collections/2007BP0858/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP0858/,https://iiif.vam.ac.uk/collections/O121876/manifest.json,high
O124043,177-1894,Oil painting,Rocky landscape with river and sheep,2007BP1062,ca. 1840,,[],THES50166,In store,storage,BH,False,"Dawson, Henry",artist,"https://framemark.vam.ac.uk/collections/2007BP1062/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP1062/,https://iiif.vam.ac.uk/collections/O124043/manifest.json,high
O124041,1618-1869,Oil painting,A Monk reading,2006BH7721,1850s,Rome,[],THES50166,In store,storage,BH,False,"Muyden, Alfred van",artist,"https://framemark.vam.ac.uk/collections/2006BH7721/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7721/,https://iiif.vam.ac.uk/collections/O124041/manifest.json,high
O124029,1572-1869,Oil painting,Boats by the beach,2006BH7712,ca. 1845-1868,Berlin,[],THES50166,In store,storage,BH,False,"Hoguet, Charles",artist,"https://framemark.vam.ac.uk/collections/2006BH7712/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006BH7712/,https://iiif.vam.ac.uk/collections/O124029/manifest.json,high
O124033,1827-1888,Oil painting,Wooded glen,2007BP3892,1860,England,[],THES50166,In store,storage,BH,False,"Lee, Frederick Richard",artist,"https://framemark.vam.ac.uk/collections/2007BP3892/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP3892/,https://iiif.vam.ac.uk/collections/O124033/manifest.json,high
O123942,1051-1886,Oil painting,Interior of a Spanish Posada,2007BP3900,1864,Paris,[],THES50166,In store,storage,BH,False,"Loyeux, Charles Antoine Joseph",artist,"https://framemark.vam.ac.uk/collections/2007BP3900/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2007BP3900/,https://iiif.vam.ac.uk/collections/O123942/manifest.json,high
O133828,IS.28-1885,Oil painting,Copy of painting in the caves of Ajanta (cave 1),2014HH5849,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH5849/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH5849/,https://iiif.vam.ac.uk/collections/O133828/manifest.json,high
O133839,IS.32-1885,Oil painting,Copy of painting in the caves of Ajanta (cave 10),2021MV0502,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2021MV0502/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2021MV0502/,https://iiif.vam.ac.uk/collections/O133839/manifest.json,high
O133840,IS.35-1885,Oil painting,copy of painting in the caves of Ajanta (cave 1),2017KE2643,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2017KE2643/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017KE2643/,https://iiif.vam.ac.uk/collections/O133840/manifest.json,high
O133841,IS.36-1885,Oil painting,Copy of painting in the caves of Ajanta,2014HH5886,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2014HH5886/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2014HH5886/,https://iiif.vam.ac.uk/collections/O133841/manifest.json,high
O133842,IS.37-1885,Oil painting,copy of painting in the caves of Ajanta ( (cave 17),2006AY0574,1872-1885,"Ajanta, Aurangabad, India",[],THES49141,In store,storage,DHP,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2006AY0574/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2006AY0574/,https://iiif.vam.ac.uk/collections/O133842/manifest.json,high
O133843,IS.41-1885,Oil painting,copy of painting in the caves of Ajanta (cave,2017KE2470,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2017KE2470/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017KE2470/,https://iiif.vam.ac.uk/collections/O133843/manifest.json,high
O133844,IS.42-1885,Oil painting,copy of painting in the caves of Ajanta (cave 2),2017KA5718,1872-1885,"Ajanta, Aurangabad, India",[],THES49360,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2017KA5718/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2017KA5718/,https://iiif.vam.ac.uk/collections/O133844/manifest.json,high
O133846,IS.46A-1885,Oil painting,copy of painting in the caves of Ajanta (cave 2),,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,,,,
O133847,IS.48-1885,Oil painting,copy of painting in the caves of Ajanta (cave 2),2021MV0562,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2021MV0562/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2021MV0562/,https://iiif.vam.ac.uk/collections/O133847/manifest.json,high
O133849,IS.51-1885,Oil painting,copy of painting in the caves of Ajanta (cave 1),2021MV0494,1872-1885,"Ajanta, Aurangabad, India",[],THES50141,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2021MV0494/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2021MV0494/,https://iiif.vam.ac.uk/collections/O133849/manifest.json,high
O133851,IS.97-1885,Oil painting,copy of painting in the caves of Ajanta (cave 17),2021MV0555,1872-1885,"Ajanta, Aurangabad, India",[],THES49352,In store,storage,BH,False,"Griffiths, John",artist,"https://framemark.vam.ac.uk/collections/2021MV0555/full/!100,100/0/default.jpg",https://framemark.vam.ac.uk/collections/2021MV0555/,https://iiif.vam.ac.uk/collections/O133851/manifest.json,high
